dataset,model,class,hypothesis_id,selection_rule,selected,observation_count,duration_s,support_mean,normal_std_deg,offset_std_m,cx,cy,nx,ny,d,length,latest_state,ever_strong
unpaired_ingraph_20260603_014722,InGraph,wall_like,48,ever_strong,False,2,0.15899968147277832,128.5,6.269673579860317e-12,0.005962948681666284,5.072171946,5.364651644,0.15461881098136437,0.9879742017333799,-6.086130860802716,2.597149372,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,49,ever_strong,True,69,20.973564386367798,327.7536231884058,0.3446417970433786,0.062344424217332044,3.453145466,5.700488757,0.14450000836956609,0.9895047991703705,-6.139958040285045,5.870315075,stale,True
unpaired_ingraph_20260603_014722,InGraph,pillar_like,50,ever_strong,False,2,0.2189950942993164,102.0,0.0,162.48654763153186,-5.331256224,3.991114317,0.7566116157540916,-0.6538645600626958,457.8405449946124,1.0,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,51,ever_strong,False,1,0.0,170.0,0.0,0.0,-5.324192951,3.956622718,0.9894007329828851,-0.14521084523178626,5.842464757591269,1.482489347,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,52,ever_strong,False,1,0.0,196.0,0.0,0.0,-5.349323831,3.862850775,0.9892849452743558,-0.1459975926291756,5.856189716632655,1.471162319,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,53,ever_strong,False,1,0.0,197.0,0.0,0.0,-5.35822771,3.865626937,0.9891456791019249,-0.14693816901673948,5.8684690850724,1.787479401,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,54,ever_strong,False,1,0.0,180.0,0.0,0.0,-5.359368463,3.837580992,0.9888332031507934,-0.14902649545145266,5.871994673333673,1.857561231,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,55,ever_strong,False,1,0.0,46.0,0.0,0.0,-3.915225839,-5.145728976,0.6616044257747128,-0.7498530414656678,-86.72218705951923,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,56,ever_strong,True,12,3.4199745655059814,224.5,0.18288029669089403,0.020815579357382798,-5.544842719,3.189628416,0.9908890191923408,-0.13468092531624784,5.9240224456603086,6.030276775,confirmed,True
unpaired_ingraph_20260603_014722,InGraph,pillar_like,57,ever_strong,False,1,0.0,28.0,0.0,0.0,-3.01275168,4.057276168,0.7740204770982262,-0.6331605649696089,443.3669922134827,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,58,ever_strong,False,1,0.0,80.0,0.0,0.0,-4.081240301,2.202113921,0.7175935104827729,-0.6964621696208707,341.54205455585463,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pipe_like,59,ever_strong,False,3,4.799965143203735,10.666666666666666,9.671281722328995,53.656702681414124,0.409373656,-4.381034848,0.3654508864651265,-0.9308306234658661,-32.47443952588243,1.0,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,60,ever_strong,False,1,0.0,111.0,0.0,0.0,-2.099498181,6.381300915,0.1374218969713115,0.9905126057919739,-6.032961467498242,4.035425186,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,61,ever_strong,False,1,0.0,60.0,0.0,0.0,-7.314099965,-10.1465763,0.9941870482774346,-0.10766667561228907,6.179290311601131,1.051329613,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pipe_like,62,ever_strong,False,1,0.0,10.0,0.0,0.0,-0.267404472,1.208669063,0.5070756066357913,-0.8619015774175983,95.67845615228595,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,63,ever_strong,False,3,1.4159951210021973,93.33333333333333,0.4945241481748029,0.08951031073819049,-1.915648931,6.405746787,0.1392682560076851,0.9902546909096558,-6.085111103617538,4.218326092,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,64,ever_strong,False,2,0.20099997520446777,77.0,0.0,0.14041173123894785,14.717538582,4.09307892,0.14688336220433304,0.9891538191340873,-6.21422161327247,2.085152626,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,68,ever_strong,True,25,7.014649391174316,104.64,0.3383838373471438,0.02958894604077246,-2.096216039,6.380734277,0.12119683158938335,0.9926284944593797,-6.087289319451994,3.305958748,stale,True
unpaired_ingraph_20260603_014722,InGraph,wall_like,69,ever_strong,False,5,12.213619470596313,207.4,1.0331633557746802,0.03047311804658604,5.575354684,-0.664344656,0.9982070873166716,-0.059854914842196016,-5.606129704164687,7.098763466,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,70,ever_strong,False,1,0.0,53.0,0.0,0.0,5.757864615,0.947255239,0.9992976503450817,0.037472736953667686,-5.789609601143178,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,pipe_like,71,ever_strong,False,1,0.0,14.0,0.0,0.0,0.295931472,-4.195551361,0.9995073709288195,-0.03138495593368076,-23.837654950545367,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,72,ever_strong,False,2,0.44099998474121094,68.0,0.0,0.05075808654696071,15.120851849,3.988510962,0.14969813299242618,0.988731747734734,-6.212341916497652,2.474802971,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,pillar_like,74,ever_strong,False,1,0.0,30.0,0.0,0.0,-0.526574915,-1.064667297,0.9537127507458395,0.3007191198856573,31.043803313101595,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,77,ever_strong,True,16,4.997964859008789,95.8125,0.2443247296859361,0.025302316620137325,4.484519075,5.578947834,0.14664881157202214,0.9891886200641986,-6.17798730089978,1.213198423,stale,True
unpaired_ingraph_20260603_014722,InGraph,pillar_like,78,ever_strong,False,2,0.40199995040893555,146.0,0.0,155.85612663303326,3.166639419,-4.677773308,0.8450812699048039,-0.5346378655277645,-531.9176884385105,1.050187588,weak_tracked,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,79,ever_strong,True,47,10.989624500274658,72.04255319148936,0.15661066727032738,0.0189384308129775,15.774562695,4.055490176,0.12777212797017704,0.9918035507669716,-6.039982848320295,2.802322388,stale,True
unpaired_ingraph_20260603_014722,InGraph,pillar_like,80,ever_strong,False,1,0.0,32.0,0.0,0.0,6.666281976,4.348448635,0.056023646129815426,0.9984294422112768,-419.2573594483295,1.0,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,81,ever_strong,False,1,0.0,201.0,0.0,0.0,-4.484053773,0.734839595,0.9850192437207826,-0.17244445337481093,4.668270030143593,4.81586647,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,82,ever_strong,False,1,0.0,135.0,0.0,0.0,10.471624513,4.773234964,0.12937480725678432,0.9915957640325365,-6.087882574467457,4.016481876,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,83,ever_strong,False,1,0.0,85.0,0.0,0.0,11.046375767,4.722587392,0.12574765369577845,0.9920622599363442,-6.074284260042998,3.264967918,candidate,False
unpaired_ingraph_20260603_014722,InGraph,wall_like,85,ever_strong,False,2,0.1979997158050537,186.0,0.0,0.011616150916894077,0.154886618,6.162755437,0.14872813603808765,0.9888781226979572,-6.120824208169553,4.172439098,weak_tracked,False
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,x:4,observations>=20,True,59,152.60010313987732,1271.915254237288,0.4640065457396438,0.09870063649834154,-2.683020175425563,-11.202545410771398,0.8039467908966188,-0.5947012337359224,-4.51133365890529,11.054663743466735,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,y:16,observations>=20,True,51,126.40050745010376,114.0,0.37957277887033847,0.10898405007713019,-16.71882111878342,-6.573643936654355,0.6091423513570622,0.7930609029470495,15.308778887855505,2.221499250698009,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,x:19,observations>=20,True,50,122.89783263206482,115.0,0.3913291867208127,0.12495529287461121,-15.22908405151801,-6.493095796601576,0.8166964881736136,-0.5770674537737217,8.662202890996543,1.1477147568119475,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,x:32,observations>=20,True,40,93.00098085403442,143.0,0.4247265980488069,0.14176290656226087,-18.001266179176334,-5.725861388849246,0.7164333632504923,0.6976555281953897,17.01645685863225,1.4470262247285093,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,y:43,observations>=20,True,31,68.00090169906616,451.0,0.3980490790817148,0.10864507193600642,-3.2602333924767675,-10.81665829714932,0.6393776192298224,-0.7688928794233982,-6.5373931497155,11.024580139130892,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,y:53,observations>=20,True,25,47.79963254928589,963.72,0.38838553901766687,0.16141215653157928,-13.899052444821558,5.017480783672252,0.5873590208365872,0.8093264981710938,4.014478625178038,6.320234302078561,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,x:57,observations>=20,True,21,37.20016169548035,157.0,0.41620285192009504,0.1065759006807751,-21.591671339702188,9.148945436929173,0.8196539063387673,-0.5728590348625037,23.015708506709977,2.1213377851438464,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,y:58,observations>=20,True,21,37.20016169548035,845.2380952380952,0.4023013295714655,0.1819804618562271,-14.651897172114735,5.624748297551479,0.5637481522503082,0.8259467421295172,3.6088542897784843,5.463293074165938,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,x:61,observations>=20,True,20,34.398539781570435,123.0,0.36282296306542067,0.08290492777985096,-25.328087108759643,7.029541014748129,0.90547916435061,-0.4243907196522103,25.961676547701963,2.458982063674181,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,x:63,observations>=20,False,16,23.00009512901306,716.25,2.1606198475263114,0.05881282656825429,-22.220791303337737,9.144678405504372,0.8724251260724952,-0.48874778710229544,23.737813670426654,3.8367655484111403,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,y:70,observations>=20,False,12,11.401118516921997,288.8333333333333,0.14791109780074288,0.05620855983040217,-14.837916378591402,5.529471543920697,0.5562291174531478,0.8310289819839572,3.4827639245648765,4.313919452968143,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,x:75,observations>=20,False,10,5.2011566162109375,209.0,4.204097482211101e-05,4.3331362981573595e-06,-10.514762967200022,7.210567074714888,0.858486874633794,-0.5128355351196916,12.571982984354413,3.7406121308039375,published_plane,
unpaired_sgraphs_walls_pillars_2,S-Graphs,wall_like,y:77,observations>=20,False,9,0.0,133.0,0.0,0.0,-13.02920338252529,4.8059376908176095,0.5830885175557835,0.8124086291359779,3.637965121487809,3.4168946320804654,published_plane,
